delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.343700204923676,0.4176480562724602,-0.0414390703291085,0.0668667638999471,-0.0697880087045779,0.03557932962481017,1.4765566828972667,0.05253489693051816,-1.0000000000000007,1.0028034405748056,0.0028034405748049718,6.661338147750939e-16
5.832804430665269,0.4202104687398201,-0.0564830615589266,0.0559887423473225,-0.1107911427192292,0.03588198776664257,1.4461035330410215,0.05188906928187653,-0.999999999999999,1.0014570735975976,0.0014570735975986127,9.992007221626409e-16
4.049618119891706,0.5367970420539413,-0.0296606692720467,0.0637774265432231,-0.1123766323938725,0.035993091989137756,1.7475666558124154,0.06290032739980611,-1.0000000000000016,1.0051136919393284,0.00511369193932687,1.5543122344752192e-15
5.166499417694416,0.4425103370431775,-0.0564647766523029,0.0626360509183217,-0.0449815643674002,0.03602560827534598,1.5307268271746701,0.0551453650523579,-0.9999999999999992,1.0016212201797405,0.0016212201797413117,7.771561172376096e-16
5.753154712096753,0.4274066334167796,-0.0589479133962538,0.0555904129512888,-0.1120851824092936,0.03628520904722474,1.46624026115464,0.0532028343894535,-1.000000000000001,1.0013410675116567,0.0013410675116556359,1.1102230246251565e-15
4.118139683413218,0.5061071414113949,-0.035182954621041,0.0657423732051659,-0.159016362051801,0.03592005434505338,1.7792906601616252,0.06391221720865148,-1.0000000000000002,1.0021645672467578,0.0021645672467576205,2.220446049250313e-16
5.359727412570631,0.4062797761716077,0.0051311211353489,0.0861733605835649,-0.2867371218183885,0.036222555396082406,1.4877930382691238,0.053891665746609085,-1.0000000000000004,1.0105990949686163,0.010599094968615885,4.440892098500626e-16
5.6689505569743925,0.3935561681927583,0.0018601186693753,0.0805826973293926,-0.2981163699760215,0.03644158136914092,1.442288516703344,0.05255927433922247,-1.000000000000002,1.009569656994772,0.009569656994770082,1.9984014443252818e-15
6.33034595838313,0.3866550885128307,-0.0591046022432638,0.0463302864623803,-0.0639059392440843,0.03665353436091421,1.34837898020823,0.04942285528259682,-1.0,1.0007458876435782,0.0007458876435781914,0.0
5.217298831994016,0.4434087426865505,-0.0009831066873108,0.0569657041350587,-0.2651210112472864,0.03630381621911749,1.5181182717509643,0.05511348673653127,-0.9999999999999725,1.0075705417988048,0.00757054179883232,2.7533531010703882e-14
5.307403660526087,0.4183663512597865,-0.0533009959528505,0.0575491352900041,-0.0185291414960776,0.03704099875139275,1.4826658848384031,0.05491942518903192,-1.0000000000000004,1.0015063191960396,0.001506319196039163,4.440892098500626e-16
5.752128332235544,0.4460373368937542,-0.0576075708294247,0.0513876429988271,-0.1073174145000957,0.03671388510467001,1.4608558074519198,0.05363369226927972,-1.0000000000000013,1.002237954457429,0.0022379544574275823,1.3322676295501878e-15
